Morphology,Volume,200861
Morphology,approximate volume,206248
Morphology,Surface,41632
Morphology,Surface to volume ratio,0.207268
Morphology,Compactness1,0.0133407
Morphology,Compactness2,0.0632352
Morphology,Spherical disproportion,2.51004
Morphology,sphericity,0.398401
Morphology,asphericity,1.46611
Morphology,center of mass shift,5.20397e+06
Morphology,maximum 3D diameter,0
Morphology,major axis length,0
Morphology,minor axis length,0
Morphology,least axis length,0
Morphology,elongation,-nan(ind)
Morphology,flatness,-nan(ind)
Morphology,vol density AABB,0.0850095
Morphology,area density AABB,0.31526
Morphology,vol density AEE,inf
Morphology,integrated intensity,1.52397e+08
Morphology,Morans I,0.0739547
Morphology,Gearys C,0.904472
Local intensity,local intensity peak,671
Local intensity,global intensity peak,1246
Statistics,mean,758.723
Statistics,variance,84036.3
Statistics,skewness,-0.17596
Statistics,kurtosis,-1.39615
Statistics,median,785
Statistics,minimum,4
Statistics,10th percentile,362
Statistics,90th percentile,1095
Statistics,maximum,1345
Statistics,Interquartile range,564
Statistics,range,1341
Statistics,Mean absolut deviation,261.154
Statistics,Robust mean absolute deviation,220.841
Statistics,Median absolute deviation,260.658
Statistics,Coefficient of variation,0.382076
Statistics,Quartile coefficient,0.368627
Statistics,Energy,1.70077e+10
Statistics,Root mean,812.219
intensity volume,volume at int fraction 10,0.999379
intensity volume,volume at int fraction 90,0.0101237
intensity volume,int at vol fraction 10,1100
intensity volume,int at vol fraction 90,363
intensity volume,difference vol at int fraction,0.989256
intensity volume,difference int at volume fraction,737
Intensity histogram,mean,70.8708
Intensity histogram,variance,134.615
Intensity histogram,skewness,-0.175305
Intensity histogram,kurtosis,-1.39867
Intensity histogram,median,72
Intensity histogram,minimum,41
Intensity histogram,10th percentile,55
Intensity histogram,90th percentile,84
Intensity histogram,maximum,94
Intensity histogram,mode,48
Intensity histogram,Interquartile range,22
Intensity histogram,range,53
Intensity histogram,Mean absolut deviation,10.4449
Intensity histogram,Robust mean absolute deviation,9.2506
Intensity histogram,Median absolut deviation,10.427
Intensity histogram,Coefficient of variation,0.163711
Intensity histogram,Quartile coefficient,0.15493
Intensity histogram,Entropy,5.18048
Intensity histogram,Uniformity,0.0326261
Intensity histogram,Energy,1.32942e+08
Intensity histogram,Maximum histogram gradient,447
Intensity histogram,Maximum histogram gradient grey level,82
Intensity histogram,Minimum histogram gradient,-650
Intensity histogram,Minimum histogram gradient grey level,85
glcmFeatures2Davg,joint maximum,0.0683707
glcmFeatures2Davg,joint average,74.0422
glcmFeatures2Davg,joint variance,91.0437
glcmFeatures2Davg,joint entropy,6.31325
glcmFeatures2Davg,difference average,5.92955
glcmFeatures2Davg,difference variance,38.1326
glcmFeatures2Davg,difference entropy,3.45876
glcmFeatures2Davg,sum average,148.084
glcmFeatures2Davg,sum variance,285.793
glcmFeatures2Davg,sum entropy,4.61396
glcmFeatures2Davg,angular second moment,0.0378232
glcmFeatures2Davg,contrast,78.3812
glcmFeatures2Davg,dissimilarity,5.92955
glcmFeatures2Davg,inverse difference,0.319356
glcmFeatures2Davg,inverse difference normalised,0.940178
glcmFeatures2Davg,inverse difference moment,0.245345
glcmFeatures2Davg,inverse difference moment normalised,0.987331
glcmFeatures2Davg,inverse variance,0.236799
glcmFeatures2Davg,correlation,0.471253
glcmFeatures2Davg,autocorrelation,5595.09
glcmFeatures2Davg,cluster tendency,285.793
glcmFeatures2Davg,cluster shade,-1787.34
glcmFeatures2Davg,cluster prominence,230451
glcmFeatures2Davg,first measure of information correlation,-0.493674
glcmFeatures2Davg,second measure of information correlation,0.976916
glcmFeatures2DDmrg,joint maximum,0.0204846
glcmFeatures2DDmrg,joint average,71.2473
glcmFeatures2DDmrg,joint variance,135.391
glcmFeatures2DDmrg,joint entropy,9.67713
glcmFeatures2DDmrg,difference average,5.88302
glcmFeatures2DDmrg,difference variance,37.4523
glcmFeatures2DDmrg,difference entropy,4.07321
glcmFeatures2DDmrg,sum average,142.495
glcmFeatures2DDmrg,sum variance,469.154
glcmFeatures2DDmrg,sum entropy,6.11838
glcmFeatures2DDmrg,angular second moment,0.00292734
glcmFeatures2DDmrg,contrast,72.4119
glcmFeatures2DDmrg,dissimilarity,5.88303
glcmFeatures2DDmrg,inverse difference,0.308889
glcmFeatures2DDmrg,inverse difference normalised,0.944383
glcmFeatures2DDmrg,inverse difference moment,0.230944
glcmFeatures2DDmrg,inverse difference moment normalised,0.992112
glcmFeatures2DDmrg,inverse variance,0.223864
glcmFeatures2DDmrg,correlation,0.732681
glcmFeatures2DDmrg,autocorrelation,5175.38
glcmFeatures2DDmrg,cluster tendency,469.154
glcmFeatures2DDmrg,cluster shade,-2254.96
glcmFeatures2DDmrg,cluster prominence,368522
glcmFeatures2DDmrg,first measure of information correlation,-0.12674
glcmFeatures2DDmrg,second measure of information correlation,0.849872
glcmFeatures2Dmrg,joint maximum,0.0501081
glcmFeatures2Dmrg,joint average,74.39
glcmFeatures2Dmrg,joint variance,91.1926
glcmFeatures2Dmrg,joint entropy,7.33331
glcmFeatures2Dmrg,difference average,5.8775
glcmFeatures2Dmrg,difference variance,39.4611
glcmFeatures2Dmrg,difference entropy,3.78405
glcmFeatures2Dmrg,sum average,148.78
glcmFeatures2Dmrg,sum variance,287.479
glcmFeatures2Dmrg,sum entropy,5.13963
glcmFeatures2Dmrg,angular second moment,0.0201428
glcmFeatures2Dmrg,contrast,77.2917
glcmFeatures2Dmrg,dissimilarity,5.8775
glcmFeatures2Dmrg,inverse difference,0.324238
glcmFeatures2Dmrg,inverse difference normalised,0.944821
glcmFeatures2Dmrg,inverse difference moment,0.250295
glcmFeatures2Dmrg,inverse difference moment normalised,0.991637
glcmFeatures2Dmrg,inverse variance,0.24105
glcmFeatures2Dmrg,correlation,0.491819
glcmFeatures2Dmrg,autocorrelation,5624.42
glcmFeatures2Dmrg,cluster tendency,287.479
glcmFeatures2Dmrg,cluster shade,-1787.05
glcmFeatures2Dmrg,cluster prominence,232696
glcmFeatures2Dmrg,first measure of information correlation,-0.23747
glcmFeatures2Dmrg,second measure of information correlation,0.910729
glcmFeatures2Dvmrg,joint maximum,0.0205189
glcmFeatures2Dvmrg,joint average,71.2475
glcmFeatures2Dvmrg,joint variance,135.388
glcmFeatures2Dvmrg,joint entropy,9.71451
glcmFeatures2Dvmrg,difference average,5.86772
glcmFeatures2Dvmrg,difference variance,37.639
glcmFeatures2Dvmrg,difference entropy,4.07825
glcmFeatures2Dvmrg,sum average,142.495
glcmFeatures2Dvmrg,sum variance,469.484
glcmFeatures2Dvmrg,sum entropy,6.1231
glcmFeatures2Dvmrg,angular second moment,0.00290186
glcmFeatures2Dvmrg,contrast,72.0691
glcmFeatures2Dvmrg,dissimilarity,5.86772
glcmFeatures2Dvmrg,inverse difference,0.309309
glcmFeatures2Dvmrg,inverse difference normalised,0.944514
glcmFeatures2Dvmrg,inverse difference moment,0.231361
glcmFeatures2Dvmrg,inverse difference moment normalised,0.992148
glcmFeatures2Dvmrg,inverse variance,0.224254
glcmFeatures2Dvmrg,correlation,0.733843
glcmFeatures2Dvmrg,autocorrelation,5175.56
glcmFeatures2Dvmrg,cluster tendency,469.484
glcmFeatures2Dvmrg,cluster shade,-2257.5
glcmFeatures2Dvmrg,cluster prominence,368919
